,City,Year,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal,Country,Int Olympic Committee code
26079,Athens,2004,Cycling,Mountain Bike,"ABSALON, Julien",FRA,Men,cross-country,M,Gold,France,FRA
26080,Athens,2004,Cycling,Mountain Bike,"HERMIDA RAMOS, Jose Antonio",ESP,Men,cross-country,M,Silver,Spain,ESP
26081,Athens,2004,Cycling,Mountain Bike,"SPITZ, Sabine",GER,Women,cross-country,W,Bronze,Germany,GER
26082,Athens,2004,Cycling,Mountain Bike,"DAHLE, Gunn-Rita",NOR,Women,cross-country,W,Gold,Norway,NOR
26083,Athens,2004,Cycling,Mountain Bike,"PREMONT, Marie-Helene",CAN,Women,cross-country,W,Silver,Canada,CAN
26084,Athens,2004,Equestrian,Dressage,"FERRER-SALAT, Beatriz",ESP,Women,individual,X,Bronze,Spain,ESP
26085,Athens,2004,Equestrian,Dressage,"VAN GRUNSVEN, Anky",NED,Women,individual,X,Gold,Netherlands,NED
26086,Athens,2004,Equestrian,Dressage,"SALZGEBER, Ulla",GER,Women,individual,X,Silver,Germany,GER
26087,Athens,2004,Equestrian,Dressage,"DOVER, Robert",USA,Men,team,X,Bronze,United States,USA
26088,Athens,2004,Equestrian,Dressage,"SEIDEL, Guenter",USA,Men,team,X,Bronze,United States,USA
26089,Athens,2004,Equestrian,Dressage,"SCHAUDT, Martin",GER,Men,team,X,Gold,Germany,GER
26090,Athens,2004,Equestrian,Dressage,"SCHMIDT, Hubertus",GER,Men,team,X,Gold,Germany,GER
26091,Athens,2004,Equestrian,Dressage,"JIMENEZ, Juan Antonio",ESP,Men,team,X,Silver,Spain,ESP
26092,Athens,2004,Equestrian,Dressage,"RAMBLA, Ignacio",ESP,Men,team,X,Silver,Spain,ESP
26093,Athens,2004,Equestrian,Dressage,"SOTO, Rafael",ESP,Men,team,X,Silver,Spain,ESP
26094,Athens,2004,Equestrian,Dressage,"MCDONALD, Debbie",USA,Women,team,X,Bronze,United States,USA
26095,Athens,2004,Equestrian,Dressage,"WILCOX, Lisa",USA,Women,team,X,Bronze,United States,USA
26096,Athens,2004,Equestrian,Dressage,"KEMMER, Heike",GER,Women,team,X,Gold,Germany,GER
26097,Athens,2004,Equestrian,Dressage,"SALZGEBER, Ulla",GER,Women,team,X,Gold,Germany,GER
26098,Athens,2004,Equestrian,Dressage,"FERRER-SALAT, Beatriz",ESP,Women,team,X,Silver,Spain,ESP
26099,Athens,2004,Equestrian,Eventing,"LAW, Leslie",GBR,Men,individual,X,Gold,United Kingdom,GBR
26100,Athens,2004,Equestrian,Eventing,"FUNNELL, Philippa",GBR,Women,individual,X,Bronze,United Kingdom,GBR
26101,Athens,2004,Equestrian,Eventing,"SEVERSON, Kimberly",USA,Women,individual,X,Silver,United States,USA
26102,Athens,2004,Equestrian,Eventing,"CHIACCHIA, Darren",USA,Men,team,X,Bronze,United States,USA
26103,Athens,2004,Equestrian,Eventing,"WILLIAMS, John",USA,Men,team,X,Bronze,United States,USA
26104,Athens,2004,Equestrian,Eventing,"BOITEAU, Arnaud",FRA,Men,team,X,Gold,France,FRA
26105,Athens,2004,Equestrian,Eventing,"COURREGES, Didier",FRA,Men,team,X,Gold,France,FRA
26106,Athens,2004,Equestrian,Eventing,"LYARD, Cedric",FRA,Men,team,X,Gold,France,FRA
26107,Athens,2004,Equestrian,Eventing,"TEULERE, Jean",FRA,Men,team,X,Gold,France,FRA
26108,Athens,2004,Equestrian,Eventing,"TOUZAINT, Nicolas",FRA,Men,team,X,Gold,France,FRA
26109,Athens,2004,Equestrian,Eventing,"FOX-PITT, William",GBR,Men,team,X,Silver,United Kingdom,GBR
26110,Athens,2004,Equestrian,Eventing,"LAW, Leslie",GBR,Men,team,X,Silver,United Kingdom,GBR
26111,Athens,2004,Equestrian,Eventing,"RICHARDS, Julie",USA,Women,team,X,Bronze,United States,USA
26112,Athens,2004,Equestrian,Eventing,"SEVERSON, Kimberly",USA,Women,team,X,Bronze,United States,USA
26113,Athens,2004,Equestrian,Eventing,"TRYON, Amy",USA,Women,team,X,Bronze,United States,USA
26114,Athens,2004,Equestrian,Eventing,"BRAKEWELL, Jeanette",GBR,Women,team,X,Silver,United Kingdom,GBR
26115,Athens,2004,Equestrian,Eventing,"FUNNELL, Philippa",GBR,Women,team,X,Silver,United Kingdom,GBR
26116,Athens,2004,Equestrian,Eventing,"KING, Mary",GBR,Women,team,X,Silver,United Kingdom,GBR
26117,Athens,2004,Equestrian,Jumping,"KUTSCHER, Marco",GER,Men,individual,X,Bronze,Germany,GER
26118,Athens,2004,Equestrian,Jumping,"PESSOA, Rodrigo",BRA,Men,individual,X,Gold,Brazil,BRA
26119,Athens,2004,Equestrian,Jumping,"KAPPLER, Chris",USA,Men,individual,X,Silver,United States,USA
26120,Athens,2004,Equestrian,Jumping,"AHLMANN, Christian",GER,Men,team,X,Bronze,Germany,GER
26121,Athens,2004,Equestrian,Jumping,"BECKER, Otto",GER,Men,team,X,Bronze,Germany,GER
26122,Athens,2004,Equestrian,Jumping,"KUTSCHER, Marco",GER,Men,team,X,Bronze,Germany,GER
26123,Athens,2004,Equestrian,Jumping,"KAPPLER, Chris",USA,Men,team,X,Gold,United States,USA
26124,Athens,2004,Equestrian,Jumping,"WARD, Mclain",USA,Men,team,X,Gold,United States,USA
26125,Athens,2004,Equestrian,Jumping,"WYLDE, Peter",USA,Men,team,X,Gold,United States,USA
26126,Athens,2004,Equestrian,Jumping,"BENGTSSON, Rolf-Goran",SWE,Men,team,X,Silver,Sweden,SWE
26127,Athens,2004,Equestrian,Jumping,"ERIKSSON, Peter",SWE,Men,team,X,Silver,Sweden,SWE
26128,Athens,2004,Equestrian,Jumping,"FREDERICSON, Peder",SWE,Men,team,X,Silver,Sweden,SWE
26129,Athens,2004,Equestrian,Jumping,"MADDEN, Beezie",USA,Women,team,X,Gold,United States,USA
26130,Athens,2004,Equestrian,Jumping,"BARYARD, Malin",SWE,Women,team,X,Silver,Sweden,SWE
26131,Athens,2004,Fencing,Fencing,"KOLOBKOV, Pavel",RUS,Men,épée individual,M,Bronze,Russia,RUS
26132,Athens,2004,Fencing,Fencing,"FISCHER, Marcel",SUI,Men,épée individual,M,Gold,Switzerland,SUI
26133,Athens,2004,Fencing,Fencing,"WANG, Lei",CHN,Men,épée individual,M,Silver,China,CHN
26134,Athens,2004,Fencing,Fencing,"NISIMA, Maureen",FRA,Women,épée individual,W,Bronze,France,FRA
26135,Athens,2004,Fencing,Fencing,"NAGY, Timea",HUN,Women,épée individual,W,Gold,Hungary,HUN
26136,Athens,2004,Fencing,Fencing,"FLESSEL-COLOVIC, Laura",FRA,Women,épée individual,W,Silver,France,FRA
26137,Athens,2004,Fencing,Fencing,"FIEDLER, Joerg",GER,Men,épée team,M,Bronze,Germany,GER
26138,Athens,2004,Fencing,Fencing,"SCHMID, Sven",GER,Men,épée team,M,Bronze,Germany,GER
26139,Athens,2004,Fencing,Fencing,"STRIGEL, Daniel",GER,Men,épée team,M,Bronze,Germany,GER
26140,Athens,2004,Fencing,Fencing,"BOISSE, Eric",FRA,Men,épée team,M,Gold,France,FRA
26141,Athens,2004,Fencing,Fencing,"JEANNET, Fabrice",FRA,Men,épée team,M,Gold,France,FRA
26142,Athens,2004,Fencing,Fencing,"JEANNET, Jerome",FRA,Men,épée team,M,Gold,France,FRA
26143,Athens,2004,Fencing,Fencing,"OBRY, Hughes",FRA,Men,épée team,M,Gold,France,FRA
26144,Athens,2004,Fencing,Fencing,"BOCZKO, Gabor",HUN,Men,épée team,M,Silver,Hungary,HUN
26145,Athens,2004,Fencing,Fencing,"IMRE, Geza",HUN,Men,épée team,M,Silver,Hungary,HUN
26146,Athens,2004,Fencing,Fencing,"KOVACS, Ivan",HUN,Men,épée team,M,Silver,Hungary,HUN
26147,Athens,2004,Fencing,Fencing,"KULCSAR, Krisztian",HUN,Men,épée team,M,Silver,Hungary,HUN
26148,Athens,2004,Fencing,Fencing,"DANINTHE, Sarah",FRA,Women,épée team,W,Bronze,France,FRA
26149,Athens,2004,Fencing,Fencing,"FLESSEL-COLOVIC, Laura",FRA,Women,épée team,W,Bronze,France,FRA
26150,Athens,2004,Fencing,Fencing,"KIRALY PICOT, Hajnalka",FRA,Women,épée team,W,Bronze,France,FRA
26151,Athens,2004,Fencing,Fencing,"NISIMA, Maureen",FRA,Women,épée team,W,Bronze,France,FRA
26152,Athens,2004,Fencing,Fencing,"AZNAVOURIAN, Karina",RUS,Women,épée team,W,Gold,Russia,RUS
26153,Athens,2004,Fencing,Fencing,"ERMAKOVA, Oxana",RUS,Women,épée team,W,Gold,Russia,RUS
26154,Athens,2004,Fencing,Fencing,"LOGOUNOVA, Tatiana",RUS,Women,épée team,W,Gold,Russia,RUS
26155,Athens,2004,Fencing,Fencing,"SIVKOVA, Anna",RUS,Women,épée team,W,Gold,Russia,RUS
26156,Athens,2004,Fencing,Fencing,"BOKEL, Claudia",GER,Women,épée team,W,Silver,Germany,GER
26157,Athens,2004,Fencing,Fencing,"DUPLITZER, Imke",GER,Women,épée team,W,Silver,Germany,GER
26158,Athens,2004,Fencing,Fencing,"HEIDEMANN, Britta",GER,Women,épée team,W,Silver,Germany,GER
26159,Athens,2004,Fencing,Fencing,"CASSARA, Andrea",ITA,Men,foil individual,M,Bronze,Italy,ITA
26160,Athens,2004,Fencing,Fencing,"GUYART, Brice",FRA,Men,foil individual,M,Gold,France,FRA
26161,Athens,2004,Fencing,Fencing,"SANZO, Salvatore",ITA,Men,foil individual,M,Silver,Italy,ITA
26162,Athens,2004,Fencing,Fencing,"GRUCHALA, Sylwia",POL,Women,foil individual,W,Bronze,Poland,POL
26163,Athens,2004,Fencing,Fencing,"VEZZALI, Valentina",ITA,Women,foil individual,W,Gold,Italy,ITA
26164,Athens,2004,Fencing,Fencing,"TRILLINI, Giovanna",ITA,Women,foil individual,W,Silver,Italy,ITA
26165,Athens,2004,Fencing,Fencing,"GANEEV, Renal",RUS,Men,foil team,M,Bronze,Russia,RUS
26166,Athens,2004,Fencing,Fencing,"MOLTCHAN, Youri",RUS,Men,foil team,M,Bronze,Russia,RUS
26167,Athens,2004,Fencing,Fencing,"NASSIBOULLINE, Rouslan",RUS,Men,foil team,M,Bronze,Russia,RUS
26168,Athens,2004,Fencing,Fencing,"POZDNIAKOV, Viatcheslav",RUS,Men,foil team,M,Bronze,Russia,RUS
26169,Athens,2004,Fencing,Fencing,"CASSARA, Andrea",ITA,Men,foil team,M,Gold,Italy,ITA
26170,Athens,2004,Fencing,Fencing,"SANZO, Salvatore",ITA,Men,foil team,M,Gold,Italy,ITA
26171,Athens,2004,Fencing,Fencing,"VANNI, Simone",ITA,Men,foil team,M,Gold,Italy,ITA
26172,Athens,2004,Fencing,Fencing,"DONG, Zhaozhi",CHN,Men,foil team,M,Silver,China,CHN
26173,Athens,2004,Fencing,Fencing,"WANG, Haibin",CHN,Men,foil team,M,Silver,China,CHN
26174,Athens,2004,Fencing,Fencing,"WU, Hanxiong",CHN,Men,foil team,M,Silver,China,CHN
26175,Athens,2004,Fencing,Fencing,"YE, Chong",CHN,Men,foil team,M,Silver,China,CHN
26176,Athens,2004,Fencing,Fencing,"TRETIAK, Vladislav",UKR,Men,sabre individual,M,Bronze,Ukraine,UKR
26177,Athens,2004,Fencing,Fencing,"MONTANO, Aldo",ITA,Men,sabre individual,M,Gold,Italy,ITA
26178,Athens,2004,Fencing,Fencing,"NEMCSIK, Zsolt",HUN,Men,sabre individual,M,Silver,Hungary,HUN
26179,Athens,2004,Fencing,Fencing,"JACOBSON, Sada",USA,Women,sabre individual,W,Bronze,United States,USA
26180,Athens,2004,Fencing,Fencing,"ZAGUNIS, Mariel",USA,Women,sabre individual,W,Gold,United States,USA
26181,Athens,2004,Fencing,Fencing,"TAN, Xue",CHN,Women,sabre individual,W,Silver,China,CHN
26182,Athens,2004,Fencing,Fencing,"CHARIKOV, Serguei",RUS,Men,sabre team,M,Bronze,Russia,RUS
26183,Athens,2004,Fencing,Fencing,"DIATCHENKO, Alexei",RUS,Men,sabre team,M,Bronze,Russia,RUS
26184,Athens,2004,Fencing,Fencing,"POZDNYAKOV, Stanislav",RUS,Men,sabre team,M,Bronze,Russia,RUS
26185,Athens,2004,Fencing,Fencing,"YAKIMENKO, Alexey",RUS,Men,sabre team,M,Bronze,Russia,RUS
26186,Athens,2004,Fencing,Fencing,"PILLET, Julien",FRA,Men,sabre team,M,Gold,France,FRA
26187,Athens,2004,Fencing,Fencing,"TOUYA, Damien",FRA,Men,sabre team,M,Gold,France,FRA
26188,Athens,2004,Fencing,Fencing,"TOUYA, Gael",FRA,Men,sabre team,M,Gold,France,FRA
26189,Athens,2004,Fencing,Fencing,"MONTANO, Aldo",ITA,Men,sabre team,M,Silver,Italy,ITA
26190,Athens,2004,Fencing,Fencing,"PASTORE, Gianpiero",ITA,Men,sabre team,M,Silver,Italy,ITA
26191,Athens,2004,Fencing,Fencing,"TARANTINO, Luigi",ITA,Men,sabre team,M,Silver,Italy,ITA
26192,Athens,2004,Football,Football,"BARZAGLI, Andrea",ITA,Men,football,M,Bronze,Italy,ITA
26193,Athens,2004,Football,Football,"BONERA, Daniele",ITA,Men,football,M,Bronze,Italy,ITA
26194,Athens,2004,Football,Football,"BOVO, Cesare",ITA,Men,football,M,Bronze,Italy,ITA
26195,Athens,2004,Football,Football,"CHIELLINI, Giorgio",ITA,Men,football,M,Bronze,Italy,ITA
26196,Athens,2004,Football,Football,"DE ROSSI, Daniele",ITA,Men,football,M,Bronze,Italy,ITA
26197,Athens,2004,Football,Football,"DEL NERO, Simone",ITA,Men,football,M,Bronze,Italy,ITA
26198,Athens,2004,Football,Football,"DONADEL, Marco",ITA,Men,football,M,Bronze,Italy,ITA
26199,Athens,2004,Football,Football,"FERRARI, Matteo",ITA,Men,football,M,Bronze,Italy,ITA
26200,Athens,2004,Football,Football,"GASBARRONI, Andrea",ITA,Men,football,M,Bronze,Italy,ITA
26201,Athens,2004,Football,Football,"GILARDINO, Alberto",ITA,Men,football,M,Bronze,Italy,ITA
26202,Athens,2004,Football,Football,"MESTO, Giandomenico",ITA,Men,football,M,Bronze,Italy,ITA
26203,Athens,2004,Football,Football,"MORETTI, Emiliano",ITA,Men,football,M,Bronze,Italy,ITA
26204,Athens,2004,Football,Football,"PALOMBO, Angelo",ITA,Men,football,M,Bronze,Italy,ITA
26205,Athens,2004,Football,Football,"PELIZZOLI, Ivan",ITA,Men,football,M,Bronze,Italy,ITA
26206,Athens,2004,Football,Football,"PINZI, Giampiero",ITA,Men,football,M,Bronze,Italy,ITA
26207,Athens,2004,Football,Football,"PIRLO, Andrea",ITA,Men,football,M,Bronze,Italy,ITA
26208,Athens,2004,Football,Football,"SCULLI, Giuseppe",ITA,Men,football,M,Bronze,Italy,ITA
26209,Athens,2004,Football,Football,"AYALA, Roberto",ARG,Men,football,M,Gold,Argentina,ARG
26210,Athens,2004,Football,Football,"BURDISSO, Nicolas",ARG,Men,football,M,Gold,Argentina,ARG
26211,Athens,2004,Football,Football,"COLOCCINI, Fabricio",ARG,Men,football,M,Gold,Argentina,ARG
26212,Athens,2004,Football,Football,"D ALESSANDRO, Andres",ARG,Men,football,M,Gold,Argentina,ARG
26213,Athens,2004,Football,Football,"DELGADO, Cesar",ARG,Men,football,M,Gold,Argentina,ARG
26214,Athens,2004,Football,Football,"GONZALEZ, Cristian",ARG,Men,football,M,Gold,Argentina,ARG
26215,Athens,2004,Football,Football,"GONZALEZ, Luis",ARG,Men,football,M,Gold,Argentina,ARG
26216,Athens,2004,Football,Football,"HEINZE, Gabriel",ARG,Men,football,M,Gold,Argentina,ARG
26217,Athens,2004,Football,Football,"LUX, German",ARG,Men,football,M,Gold,Argentina,ARG
26218,Athens,2004,Football,Football,"MASCHERANO, Javier",ARG,Men,football,M,Gold,Argentina,ARG
26219,Athens,2004,Football,Football,"MEDINA, Nicolas",ARG,Men,football,M,Gold,Argentina,ARG
26220,Athens,2004,Football,Football,"RODRIGUEZ, Clemente Juan",ARG,Men,football,M,Gold,Argentina,ARG
26221,Athens,2004,Football,Football,"SAVIOLA, Javier",ARG,Men,football,M,Gold,Argentina,ARG
26222,Athens,2004,Football,Football,"TEVEZ, Carlos",ARG,Men,football,M,Gold,Argentina,ARG
26223,Athens,2004,Football,Football,"BAREIRO, Fredy",PAR,Men,football,M,Silver,Paraguay,PAR
26224,Athens,2004,Football,Football,"BARRETO, Diego",PAR,Men,football,M,Silver,Paraguay,PAR
26225,Athens,2004,Football,Football,"BARRETO, Edgar",PAR,Men,football,M,Silver,Paraguay,PAR
26226,Athens,2004,Football,Football,"BENITEZ, Pedro",PAR,Men,football,M,Silver,Paraguay,PAR
26227,Athens,2004,Football,Football,"CARDOZO, Jose",PAR,Men,football,M,Silver,Paraguay,PAR
26228,Athens,2004,Football,Football,"CRISTALDO, Ernesto",PAR,Men,football,M,Silver,Paraguay,PAR
26229,Athens,2004,Football,Football,"DEVACA, Jose",PAR,Men,football,M,Silver,Paraguay,PAR
26230,Athens,2004,Football,Football,"DIAZ, Osvaldo",PAR,Men,football,M,Silver,Paraguay,PAR
26231,Athens,2004,Football,Football,"ENCISO, Julio Cesar",PAR,Men,football,M,Silver,Paraguay,PAR
26232,Athens,2004,Football,Football,"ESQUIVEL, Celso",PAR,Men,football,M,Silver,Paraguay,PAR
26233,Athens,2004,Football,Football,"FIGUEREDO, Diego",PAR,Men,football,M,Silver,Paraguay,PAR
26234,Athens,2004,Football,Football,"GAMARRA, Carlos",PAR,Men,football,M,Silver,Paraguay,PAR
26235,Athens,2004,Football,Football,"GIMENEZ, Pablo",PAR,Men,football,M,Silver,Paraguay,PAR
26236,Athens,2004,Football,Football,"GONZALEZ, Julio",PAR,Men,football,M,Silver,Paraguay,PAR
26237,Athens,2004,Football,Football,"MANZUR, Julio",PAR,Men,football,M,Silver,Paraguay,PAR
26238,Athens,2004,Football,Football,"MARTINEZ, Emilio",PAR,Men,football,M,Silver,Paraguay,PAR
26239,Athens,2004,Football,Football,"TORRES, Aureliano",PAR,Men,football,M,Silver,Paraguay,PAR
26240,Athens,2004,Football,Football,"BACHOR, Isabell",GER,Women,football,W,Bronze,Germany,GER
26241,Athens,2004,Football,Football,"FUSS, Sonja",GER,Women,football,W,Bronze,Germany,GER
26242,Athens,2004,Football,Football,"GAREFREKES, Kerstin",GER,Women,football,W,Bronze,Germany,GER
26243,Athens,2004,Football,Football,"GUENTHER, Sarah",GER,Women,football,W,Bronze,Germany,GER
26244,Athens,2004,Football,Football,"HINGST, Ariane",GER,Women,football,W,Bronze,Germany,GER
26245,Athens,2004,Football,Football,"JONES, Steffi",GER,Women,football,W,Bronze,Germany,GER
26246,Athens,2004,Football,Football,"LINGOR, Renate",GER,Women,football,W,Bronze,Germany,GER
26247,Athens,2004,Football,Football,"MINNERT, Sandra",GER,Women,football,W,Bronze,Germany,GER
26248,Athens,2004,Football,Football,"MUELLER, Martina",GER,Women,football,W,Bronze,Germany,GER
26249,Athens,2004,Football,Football,"ODEBRECHT, Viola",GER,Women,football,W,Bronze,Germany,GER
26250,Athens,2004,Football,Football,"OMILADE, Navina",GER,Women,football,W,Bronze,Germany,GER
26251,Athens,2004,Football,Football,"POHLERS, Conny",GER,Women,football,W,Bronze,Germany,GER
26252,Athens,2004,Football,Football,"PRINZ, Birgit",GER,Women,football,W,Bronze,Germany,GER
26253,Athens,2004,Football,Football,"ROTTENBERG, Silke",GER,Women,football,W,Bronze,Germany,GER
26254,Athens,2004,Football,Football,"STEGEMANN, Kerstin",GER,Women,football,W,Bronze,Germany,GER
26255,Athens,2004,Football,Football,"WIMBERSKY, Petra",GER,Women,football,W,Bronze,Germany,GER
26256,Athens,2004,Football,Football,"WUNDERLICH, Pia",GER,Women,football,W,Bronze,Germany,GER
26257,Athens,2004,Football,Football,"BOXX, Shannon",USA,Women,football,W,Gold,United States,USA
26258,Athens,2004,Football,Football,"CHASTAIN, Brandi",USA,Women,football,W,Gold,United States,USA
26259,Athens,2004,Football,Football,"FAWCETT, Joy",USA,Women,football,W,Gold,United States,USA
26260,Athens,2004,Football,Football,"HAMM, Mia",USA,Women,football,W,Gold,United States,USA
26261,Athens,2004,Football,Football,"HUCLES, Angela",USA,Women,football,W,Gold,United States,USA
26262,Athens,2004,Football,Football,"LILLY, Kristine",USA,Women,football,W,Gold,United States,USA
26263,Athens,2004,Football,Football,"MARKGRAF, Kate",USA,Women,football,W,Gold,United States,USA
26264,Athens,2004,Football,Football,"MITTS, Heather",USA,Women,football,W,Gold,United States,USA
26265,Athens,2004,Football,Football,"O REILLY, Heather",USA,Women,football,W,Gold,United States,USA
26266,Athens,2004,Football,Football,"PARLOW, Cindy",USA,Women,football,W,Gold,United States,USA
26267,Athens,2004,Football,Football,"RAMPONE, Christie",USA,Women,football,W,Gold,United States,USA
26268,Athens,2004,Football,Football,"REDDICK, Cat",USA,Women,football,W,Gold,United States,USA
26269,Athens,2004,Football,Football,"SCURRY, Briana",USA,Women,football,W,Gold,United States,USA
26270,Athens,2004,Football,Football,"TARPLEY, Lindsay",USA,Women,football,W,Gold,United States,USA
26271,Athens,2004,Football,Football,"WAGNER, Aly",USA,Women,football,W,Gold,United States,USA
26272,Athens,2004,Football,Football,"WAMBACH, Abby",USA,Women,football,W,Gold,United States,USA
26273,Athens,2004,Football,Football,ALINE,BRA,Women,football,W,Silver,Brazil,BRA
26274,Athens,2004,Football,Football,ANDREIA,BRA,Women,football,W,Silver,Brazil,BRA
26275,Athens,2004,Football,Football,CRISTIANE,BRA,Women,football,W,Silver,Brazil,BRA
26276,Athens,2004,Football,Football,DANIELA,BRA,Women,football,W,Silver,Brazil,BRA
26277,Athens,2004,Football,Football,ELAINE,BRA,Women,football,W,Silver,Brazil,BRA
26278,Athens,2004,Football,Football,FORMIGA,BRA,Women,football,W,Silver,Brazil,BRA
26279,Athens,2004,Football,Football,GRAZIELLE,BRA,Women,football,W,Silver,Brazil,BRA
26280,Athens,2004,Football,Football,JULIANA,BRA,Women,football,W,Silver,Brazil,BRA
26281,Athens,2004,Football,Football,KELLY,BRA,Women,football,W,Silver,Brazil,BRA
26282,Athens,2004,Football,Football,MARTA,BRA,Women,football,W,Silver,Brazil,BRA
26283,Athens,2004,Football,Football,MAYCON,BRA,Women,football,W,Silver,Brazil,BRA
26284,Athens,2004,Football,Football,MONICA,BRA,Women,football,W,Silver,Brazil,BRA
26285,Athens,2004,Football,Football,PRETINHA,BRA,Women,football,W,Silver,Brazil,BRA
26286,Athens,2004,Football,Football,"RENATA COSTA, Costa",BRA,Women,football,W,Silver,Brazil,BRA
26287,Athens,2004,Football,Football,ROSANA,BRA,Women,football,W,Silver,Brazil,BRA
26288,Athens,2004,Football,Football,ROSELI,BRA,Women,football,W,Silver,Brazil,BRA
26289,Athens,2004,Football,Football,TANIA,BRA,Women,football,W,Silver,Brazil,BRA
26290,Athens,2004,Gymnastics,Artistic G.,"EREMIA, Alexandra Georgiana",ROU,Women,balance beam,W,Bronze,Romania,ROU
26291,Athens,2004,Gymnastics,Artistic G.,"PONOR, Catalina",ROU,Women,balance beam,W,Gold,Romania,ROU
26292,Athens,2004,Gymnastics,Artistic G.,"PATTERSON, Carly",USA,Women,balance beam,W,Silver,United States,USA
26293,Athens,2004,Gymnastics,Artistic G.,"IOVTCHEV, Iordan",BUL,Men,floor exercises,M,Bronze,Bulgaria,BUL
26294,Athens,2004,Gymnastics,Artistic G.,"SHEWFELT, Kyle",CAN,Men,floor exercises,M,Gold,Canada,CAN
26295,Athens,2004,Gymnastics,Artistic G.,"DRAGULESCU, Marian",ROU,Men,floor exercises,M,Silver,Romania,ROU
26296,Athens,2004,Gymnastics,Artistic G.,"MORENO, Patricia",ESP,Women,floor exercises,W,Bronze,Spain,ESP
26297,Athens,2004,Gymnastics,Artistic G.,"PONOR, Catalina",ROU,Women,floor exercises,W,Gold,Romania,ROU
26298,Athens,2004,Gymnastics,Artistic G.,"SOFRONIE, Nicoleta Daniela",ROU,Women,floor exercises,W,Silver,Romania,ROU
26299,Athens,2004,Gymnastics,Artistic G.,"YONEDA, Isao",JPN,Men,horizontal bar,M,Bronze,Japan,JPN
26300,Athens,2004,Gymnastics,Artistic G.,"CASSINA, Igor",ITA,Men,horizontal bar,M,Gold,Italy,ITA
26301,Athens,2004,Gymnastics,Artistic G.,"HAMM, Paul",USA,Men,horizontal bar,M,Silver,United States,USA
26302,Athens,2004,Gymnastics,Artistic G.,"YANG, Tae Young",KOR,Men,individual all-round,M,Bronze,"Korea, South",KOR
26303,Athens,2004,Gymnastics,Artistic G.,"HAMM, Paul",USA,Men,individual all-round,M,Gold,United States,USA
26304,Athens,2004,Gymnastics,Artistic G.,"KIM, Dae Eun",KOR,Men,individual all-round,M,Silver,"Korea, South",KOR
26305,Athens,2004,Gymnastics,Artistic G.,"ZHANG, Nan",CHN,Women,individual all-round,W,Bronze,China,CHN
26306,Athens,2004,Gymnastics,Artistic G.,"PATTERSON, Carly",USA,Women,individual all-round,W,Gold,United States,USA
26307,Athens,2004,Gymnastics,Artistic G.,"KHORKINA, Svetlana",RUS,Women,individual all-round,W,Silver,Russia,RUS
26308,Athens,2004,Gymnastics,Artistic G.,"LI, Xiaopeng",CHN,Men,parallel bars,M,Bronze,China,CHN
26309,Athens,2004,Gymnastics,Artistic G.,"GONCHAROV, Valeri",UKR,Men,parallel bars,M,Gold,Ukraine,UKR
26310,Athens,2004,Gymnastics,Artistic G.,"TOMITA, Hiroyuki",JPN,Men,parallel bars,M,Silver,Japan,JPN
26311,Athens,2004,Gymnastics,Artistic G.,"KASHIMA, Takehiro",JPN,Men,pommel horse,M,Bronze,Japan,JPN
26312,Athens,2004,Gymnastics,Artistic G.,"TENG, Haibin",CHN,Men,pommel horse,M,Gold,China,CHN
26313,Athens,2004,Gymnastics,Artistic G.,"URZICA, Marius Daniel",ROU,Men,pommel horse,M,Silver,Romania,ROU
26314,Athens,2004,Gymnastics,Artistic G.,"CHECHI, Juri",ITA,Men,rings,M,Bronze,Italy,ITA
26315,Athens,2004,Gymnastics,Artistic G.,"TAMPAKOS, Dimosthenis",GRE,Men,rings,M,Gold,Greece,GRE
26316,Athens,2004,Gymnastics,Artistic G.,"IOVTCHEV, Iordan",BUL,Men,rings,M,Silver,Bulgaria,BUL
26317,Athens,2004,Gymnastics,Artistic G.,"DRAGULESCU, Marian",ROU,Men,team competition,M,Bronze,Romania,ROU
26318,Athens,2004,Gymnastics,Artistic G.,"POPESCU, Daniel",ROU,Men,team competition,M,Bronze,Romania,ROU
26319,Athens,2004,Gymnastics,Artistic G.,"POTRA, Dan Nicolae",ROU,Men,team competition,M,Bronze,Romania,ROU
26320,Athens,2004,Gymnastics,Artistic G.,"SELARIU, Razvan Dorin",ROU,Men,team competition,M,Bronze,Romania,ROU
26321,Athens,2004,Gymnastics,Artistic G.,"SUCIU, Ioan Silviu",ROU,Men,team competition,M,Bronze,Romania,ROU
26322,Athens,2004,Gymnastics,Artistic G.,"URZICA, Marius Daniel",ROU,Men,team competition,M,Bronze,Romania,ROU
26323,Athens,2004,Gymnastics,Artistic G.,"KASHIMA, Takehiro",JPN,Men,team competition,M,Gold,Japan,JPN
26324,Athens,2004,Gymnastics,Artistic G.,"MIZUTORI, Hisashi",JPN,Men,team competition,M,Gold,Japan,JPN
26325,Athens,2004,Gymnastics,Artistic G.,"NAKANO, Daisuke",JPN,Men,team competition,M,Gold,Japan,JPN
26326,Athens,2004,Gymnastics,Artistic G.,"TOMITA, Hiroyuki",JPN,Men,team competition,M,Gold,Japan,JPN
26327,Athens,2004,Gymnastics,Artistic G.,"TSUKAHARA, Naoya",JPN,Men,team competition,M,Gold,Japan,JPN
